,Unnamed: 0,MANUAL_ID,TRACK_ID,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,MAX_DISTANCE_TRAVELED,TRACK_MEAN_Q_ENV,TRACK_MEAN_Q_IN,TRACK_MEAN_Q_IN_BEFORE,TRACK_MEAN_Q_IN_AFTER,Protein,FILE_ID,SET_ID,CONFINEMENT_RATIO,Dur,To_CH2,Tf_CH2,To_CH2_TfC1,Tf_CH2_TfC1,FR,Imax_C1,Imax_C2,TRACK_START_CH2,TRACK_STOP_CH2,COLOCALIZE_ID,index,EXPERIMENT,CHANNEL,NOTES,CORRELATION_FACTOR,REASON_DISCARDED
53,53,Good,12423.0,8.88,205.0,279.0,1.15229171372895,12423.0,555.811854422759,41.4930998895387,0.098369039079788,0.594896195407659,0.006469475101654,0.069572642237198,0.100589270014609,4.62158081054688,1.15229171372895,0.188301696777344,3.37833581429941,-0.070655580550905,-0.013395006694491,Sec9,14,2,0.158296856314269,8.88,1.56,13.32,-7.32,4.44,0.12,19.090733333333336,19.10185000000001,218.0,316.0,6,,,,,,
54,54,Good,444.0,7.32,28.0,89.0,0.20300912151879,444.0,867.05327973058,85.6518045146263,0.06031368198784,0.352964885395428,0.004823626004331,0.043332853125792,0.053578000668106,4.49365658913889,0.801487412614693,0.77748633046304,4.17097702846732,0.528672324286567,0.996861049107143,Sec9,1,2,0.055178498076521,7.32,3.24,10.56,-4.08,3.24,0.12,26.230566666666675,13.4796,55.0,116.0,7,,,,,,
55,55,Good,3442.0,9.36,220.0,298.0,0.412811464652688,3442.0,894.744992477043,86.0738336901923,0.072970801438519,0.29248383328499,0.001889686888188,0.065084127391887,0.051359831298351,5.74897389472285,0.587247182233424,0.433199560189549,4.83819392294153,0.764214939541287,0.941785176595052,Sec9,1,2,0.07252838903645,9.36,2.64,13.44,-6.719999999999999,4.08,0.12,27.712050000000005,33.473150000000004,242.0,332.0,8,,,,,,
56,56,Good,4076.0,14.16,238.0,356.0,0.37492434286209,4076.0,955.697789819406,404.496008444723,0.086386087250544,0.776814693634574,0.007583189553788,0.064470388254701,0.096246862006947,5.2849063071884,0.654034483153607,0.109227245394923,3.15216696852284,0.140578285096184,0.103125118073963,Sec9,1,2,0.036780516870665,14.16,6.359999999999999,14.52,-7.800000000000001,0.3599999999999994,0.12,18.871300000000005,12.159266666666667,291.0,359.0,9,,,,,,
57,57,Good,474.0,11.28,33.0,127.0,0.684608874148415,474.0,534.36017023786,177.389836188654,0.082684386013116,0.711413922886828,0.003697763364901,0.057298003027936,0.103381855829871,4.58621870342054,1.33150901979798,0.380845226488615,3.77869442945335,0.217977463252961,0.23138545808338,Sec9,3,2,0.088082810799165,11.28,6.72,12.12,-4.56,0.8399999999999999,0.12,26.635183333333337,19.15835,89.0,134.0,10,,,,,,
58,58,Good,5268.0,14.64,251.0,373.0,0.687974023109624,5268.0,704.08657688933,154.714510226577,0.056785564157137,0.205709615688337,0.003387353404873,0.052453509845597,0.037467969416849,5.91957600911458,0.692575172563365,0.727331504201502,4.53500591577876,0.170523461841401,0.23751641833593,Sec9,4,2,0.099305720048137,14.64,10.8,13.8,-3.84,-0.8399999999999999,0.12,23.607400000000005,14.79813333333334,341.0,366.0,11,,,,,,
59,59,Good,7107.0,10.08,283.0,367.0,0.675492905235058,7107.0,318.786183882931,318.228931188906,0.089268955211503,0.296600341977697,0.007249417871013,0.077333663028802,0.059521297247833,5.06343697940602,0.743789590344076,0.239558540793026,3.94179269129934,0.603617562188042,0.751316524687267,Sec9,4,2,0.090082629354477,10.08,4.92,13.8,-5.16,3.7200000000000006,0.12,21.268533333333338,14.601850000000002,324.0,398.0,12,,,,,,
60,60,Good,3253.0,12.36,131.0,234.0,0.233158553369359,3253.0,374.398798936269,153.104444472508,0.073454800009884,0.274311798847239,0.002566114585445,0.06403158683819,0.053010417330189,5.8732825425955,0.68263144811025,0.494590988525977,5.44095979592739,0.533519048539419,0.980191488114614,Sec9,7,2,0.030817254626328,12.36,2.4,15.6,-9.96,3.24,0.12,27.64536666666667,38.20648333333334,151.0,261.0,13,,,,,,
61,61,Good,815.0,11.04,158.0,250.0,0.394206020649177,815.0,948.439701178684,419.169641490933,0.058689924671736,0.48514011360811,0.004970871909908,0.044911988654228,0.065164193942813,5.60368281538768,0.74731064692458,0.857184951536117,3.8561274210612,0.03594722445049,-0.081229134211465,Sec2,0,1,0.073008239054672,11.04,-0.24,9.96,-11.28,-1.0799999999999983,0.12,29.69906666666668,36.83335000000001,156.0,241.0,0,,,,,,
62,62,Good,1925.0,10.32,114.0,200.0,0.634230051027531,1925.0,200.014840516598,244.915083989153,0.05939183321935,0.186790702025086,0.012158033261389,0.054658609874831,0.033699831933486,5.65237729302768,0.634230051027531,0.554470981948677,4.04427939813256,0.546804821680462,-0.321895463126046,Sec2,9,1,0.12417141609297,10.32,-3.24,10.44,-13.56,0.1199999999999992,0.12,21.01666666666668,29.63798333333333,87.0,201.0,1,,,,,,
63,63,Good,6933.0,9.72,196.0,277.0,0.257508655030505,6933.0,352.069371639661,413.15501617548,0.0500568876456,0.187444900172426,0.007053580636928,0.044989911182236,0.030779180546333,5.94014646948838,0.507664098870175,0.091011677718744,4.20184305496009,-0.168226453993055,0.875514953855484,Sec2,12,1,0.063510125128339,9.72,0.0,11.4,-9.72,1.6799999999999995,0.12,27.68981666666668,23.89536666666667,196.0,291.0,2,,,,,,
64,64,Good,7117.0,9.72,194.0,275.0,0.795003466739295,7117.0,674.646102786105,143.679660894266,0.099802574848214,0.728192941462493,0.0,0.071967783448823,0.135123194816203,4.68452611783656,0.795003466739295,0.531341047984798,3.37695037510983,-0.074000948951358,0.43607415093316,Sec2,12,1,0.098342729423489,9.72,-1.2,9.24,-10.92,-0.4800000000000004,0.12,14.163900000000002,39.04166666666667,184.0,271.0,3,,,,,,
65,65,Good,8329.0,11.16,253.0,346.0,0.698295313744852,8329.0,146.801303655507,138.629540145958,0.081926385489186,0.691962410045994,0.003046196531292,0.049822943218274,0.122967070443318,5.69231617704351,0.828225741568759,0.661957522656055,4.28400179229448,-0.449992830791171,0.126255095951141,Sec2,14,1,0.09164998206455,11.16,-0.6,11.76,-11.76,0.5999999999999996,0.12,18.237966666666672,26.207383333333336,248.0,351.0,4,,,,,,
66,66,Good,3156.0,10.44,249.0,336.0,0.41677255680587,3156.0,563.88172120434,274.243873841255,0.058282556819661,0.282355043859078,0.003171237265444,0.052157929066588,0.040298521647464,5.57036139748313,0.811515487087437,0.475125279209831,4.03421737208511,0.913551663595532,0.430230276925223,Sec2,2,1,0.082194217620049,10.44,-1.2,10.68,-11.64,0.2400000000000002,0.12,26.01851666666667,16.97963333333334,239.0,338.0,5,,,,,,
67,67,Good,2140.0,3.72,197.0,228.0,0.4881690991322,2140.0,239.73541806077,199.772293570075,0.132716339301998,0.769604904069108,0.014686236427677,0.07428873014893,0.172380919097241,5.03878235816956,1.13255655652589,0.508481013774872,3.52844444910685,0.886904080708821,0.755542951916891,Sec2,4,1,0.118654495576113,3.72,-3.24,1.2,-6.960000000000001,-2.5200000000000005,0.12,15.643550000000005,18.568500000000007,170.0,207.0,6,,,,,,
68,68,Good,1741.0,5.88,113.0,162.0,0.449586193735453,1741.0,68.1316458871554,215.101326483142,0.045930234532074,0.188055049768089,0.002994037228606,0.034289795421292,0.039905664959364,5.28914527893066,0.732255171700499,0.354053482055664,3.75689392937554,0.266302668859088,0.636546528528607,Sec2,7,1,0.199764458793995,5.88,-0.12,6.0,-6.0,0.1200000000000001,0.12,24.100016666666672,7.370366666666668,112.0,163.0,7,,,,,,
69,69,Good,3164.0,10.8,182.0,272.0,0.279904391514387,3164.0,330.084787568294,349.953119719926,0.051590359765192,0.126228722742136,0.010602173240496,0.050556408795494,0.02521174091169,5.74153690547734,0.534467124931921,0.326355872311435,3.79456887809931,0.568649140615312,0.927310883052765,Sec2,7,1,0.060283526006786,10.8,-0.72,10.44,-11.52,-0.3600000000000012,0.12,23.30093333333334,25.953700000000005,176.0,269.0,8,,,,,,
70,70,Good,876.0,8.16,58.0,126.0,0.475649296261427,876.0,446.971043949543,32.8542436494407,0.073480935309962,0.277946132904218,0.008443249981758,0.067629608867182,0.04450019744595,5.06732177734375,0.540022201322937,0.592676005156144,3.73182866807529,-0.180812865968734,-0.398560841878255,Sec2,0,2,0.09519261782085,8.16,-1.3199999999999998,6.48,-9.48,-1.6799999999999995,0.12,17.708333333333336,15.519450000000004,47.0,112.0,0,,,,,,
71,71,Good,1987.0,7.8,127.0,192.0,0.961766234803224,1987.0,897.396161008972,480.228017337541,0.112998831805573,0.703421093675765,0.025649005109196,0.095272359498607,0.099308559872096,5.51675738710346,1.08537764720706,0.672463018243963,4.96503501147132,0.517299621824234,0.389672143118722,Sec2,0,2,0.130942978577128,7.8,-1.56,12.48,-9.36,4.680000000000001,0.12,27.25461666666667,39.33331666666668,114.0,231.0,1,,,,,,
72,72,Good,1193.0,6.96,98.0,156.0,1.24896668463071,1193.0,907.228961809866,462.54306026778,0.11627502417693,0.751958477273426,0.007830629757031,0.077563257987825,0.136763607140081,5.2762268195718,1.45479922643094,0.827718083333161,4.93415961112904,0.597355373322017,0.877845703609406,Sec2,9,2,0.185198055284309,6.96,-0.24,6.12,-7.2,-0.8399999999999999,0.12,30.60648333333334,25.626833333333337,96.0,149.0,2,,,,,,
73,73,Good,2053.0,7.8,102.0,167.0,0.129259891754378,2053.0,119.867129384564,151.096276538595,0.052695803513125,0.185669123225743,0.012870961267558,0.045894076408126,0.030126617856775,4.47524122758345,0.487484723867975,0.52942292473533,3.55989895123825,0.439937712654235,0.908738211979942,Sec2,10,2,0.037737610715108,7.8,-0.84,5.76,-8.64,-2.04,0.12,17.373150000000003,23.346283333333336,95.0,150.0,3,,,,,,
74,74,Good,2259.0,7.32,120.0,181.0,0.515574496584662,2259.0,675.185546563156,223.986023289721,0.050144717587222,0.130775048351451,0.013097016894544,0.042433659681826,0.026074309789467,5.88119359170237,0.65095810830384,0.756049971426687,4.37197619612499,0.422407498435369,0.487073913453117,Sec2,10,2,0.168552966978343,7.32,-1.92,11.64,-9.24,4.32,0.12,19.445350000000005,35.856500000000004,104.0,217.0,4,,,,,,
75,75,Good,3658.0,8.16,175.0,243.0,0.68241747131129,3658.0,411.417778538438,359.118365633236,0.075070126204873,0.647599546614162,0.0,0.054724346065719,0.083124686378323,5.51945473491282,0.919094978980708,0.58027746366418,5.02370393295411,0.682746614728655,0.999143963768369,Sec2,10,2,0.133682352169062,8.16,-1.08,5.88,-9.24,-2.28,0.12,32.46666666666668,9.116700000000002,166.0,224.0,5,,,,,,
76,76,Good,8304.0,6.36,344.0,397.0,0.221206552823983,8304.0,470.049921429282,219.362083832011,0.068662707003546,0.172211720313851,0.007122473665392,0.051710461169765,0.047239299750078,5.87356256555628,0.630017269722081,0.827871227264404,5.026685408604,0.54951428610181,0.635845365978423,Sec2,10,2,0.060785668465316,6.36,-0.12,2.52,-6.48,-3.84,0.12,25.675000000000008,15.64256666666667,343.0,365.0,6,,,,,,
77,77,Good,75.0,11.16,18.0,111.0,0.513677595260833,75.0,426.201138554003,211.34866445181,0.062564152601968,0.283186167965493,0.001013361887475,0.061382137784283,0.037665990248432,5.90976812484417,0.576697065224259,-0.000780046747086,4.20561432443894,0.813340323311942,0.591234055776445,Sec2,11,2,0.088284021649656,11.16,-2.16,10.08,-13.32,-1.08,0.12,36.71203333333334,16.670350000000003,-3.552713678800501e-15,102.0,7,,,,,,
78,78,Good,4076.0,10.56,213.0,301.0,0.692355364301275,4076.0,287.071686546973,430.045123647034,0.062275656669698,0.1742796675594,0.008791823857424,0.058658992562148,0.033804811546888,5.55740699339449,0.692355364301275,0.6351119845101,4.10466308212756,-0.055981378706675,0.242438180106027,Sec2,13,2,0.126336276726264,10.56,-1.68,3.6,-12.24,-6.960000000000001,0.12,20.289800000000003,15.840750000000003,199.0,243.0,8,,,,,,
79,79,Good,7178.0,8.88,322.0,396.0,0.49729359503108,7178.0,866.157089228945,188.878218065152,0.089407620537292,0.700958456119218,0.011290217186458,0.064362650997173,0.10878478414341,4.3179421488444,0.719859347072522,0.314828251520793,3.23174336186162,0.662220637003581,0.033138668726361,Sec2,13,2,0.075163433231435,8.88,-2.52,5.16,-11.4,-3.7200000000000006,0.12,15.520366666666671,13.724083333333336,301.0,365.0,9,,,,,,
80,80,Good,835.0,11.16,43.0,136.0,0.838749951351922,835.0,870.129623059003,342.18818656586,0.089436631344262,0.39448795932569,0.004361808632928,0.074614284100809,0.072804562154728,4.46401267356061,0.936181896721927,0.798121356964111,3.99961223106294,0.202504112606957,0.801930291312081,Sec2,14,2,0.100840299390169,11.16,0.0,2.76,-11.16,-8.4,0.12,24.09351666666668,33.34815000000001,43.0,66.0,10,,,,,,
81,81,Good,8609.0,6.24,322.0,374.0,0.464097826992107,8609.0,224.55701942182,165.940409124698,0.084418857023535,0.228403220051571,0.01720461829389,0.069564709868493,0.048040894720212,4.67828210794701,0.5957998961474,0.561391117887677,4.21073303382602,0.956742755950443,0.591024943760463,Sec2,14,2,0.105722329418635,6.24,0.6,4.44,-5.640000000000001,-1.7999999999999998,0.12,15.347233333333335,38.45276666666668,327.0,359.0,11,,,,,,
82,82,Good,13.0,12.12,12.0,113.0,0.299530126589517,13.0,648.71420600409,450.584603379516,0.076494063478342,0.693315367173495,0.010129139730094,0.055544953993737,0.094677575762045,4.63657573625153,0.50124093150346,0.105216085209566,3.03793908619933,-0.387232462565104,0.095420474097842,Sec2,2,2,0.038769607507615,12.12,-1.44,11.76,-13.56,-0.3599999999999994,0.12,22.293533333333336,35.887950000000004,0.0,110.0,12,,,,,,
83,83,Good,7723.0,6.48,344.0,398.0,0.369217565503883,7723.0,461.252027547683,334.075985922808,0.080657129907562,0.618921979371868,0.0,0.050679483887707,0.11308616813628,5.06957459883256,0.750620396060735,0.803551823009144,4.27295184665256,0.686541572449699,0.19247551569863,Sec2,2,2,0.084770711925676,6.48,-1.3199999999999998,3.48,-7.800000000000001,-3.0000000000000004,0.12,18.641683333333336,25.96018333333334,333.0,373.0,13,,,,,,
84,84,Good,248.0,8.76,16.0,89.0,0.155820472291174,248.0,441.251619707238,186.831535071574,0.067962046874334,0.291961657032712,0.00411611101448,0.055809647666492,0.050486083006056,4.95015809342668,0.715101926959755,0.779582165383003,3.10693121672393,0.403542109898159,0.422620500837054,Sec2,4,2,0.031407632875363,8.76,-1.92,3.48,-10.68,-5.279999999999999,0.12,21.122233333333337,38.044450000000005,0.0,45.0,14,,,,,,
85,85,Good,2745.0,10.2,190.0,275.0,0.908190280183192,2745.0,482.303487943572,439.120543140439,0.071001774146788,0.432398717256416,0.0049944798859,0.06087310022673,0.055712543967027,5.35767231431118,0.98974414854681,0.509596321194671,4.40390390943187,0.754508760240343,0.495120835682702,Sec2,4,2,0.150483444392216,10.2,-3.24,11.28,-13.44,1.08,0.12,28.62313333333334,51.04075000000001,163.0,284.0,15,,,,,,
86,86,Good,3526.0,3.84,225.0,257.0,0.44445800199107,3526.0,588.310868458715,136.90925930283,0.119879760108249,0.817293449526679,0.016420991537532,0.067475861965202,0.180137328079967,4.00482801957564,1.35597159611525,0.375598309256814,3.2402119813142,0.720535384284125,-0.056664799887037,Sec2,4,2,0.115860363331384,3.84,-3.24,2.76,-7.08,-1.08,0.12,15.150933333333336,20.862033333333336,198.0,248.0,16,,,,,,
87,87,Good,4760.0,8.4,163.0,233.0,0.502204827783019,4760.0,413.994028831131,459.903814219346,0.055759517105838,0.182370942055764,0.006638842445715,0.048173472549755,0.033586782934596,5.2904160190636,0.699596130430034,0.533376364640786,3.34187860742608,-0.142424462333558,0.102923620314825,Sec2,5,2,0.128666011741029,8.4,-2.04,9.6,-10.44,1.1999999999999993,0.12,11.363883333333336,34.80000000000001,146.0,243.0,17,,,,,,
88,88,Good,4431.0,2.28,262.0,281.0,0.268157989963909,4431.0,708.322333576776,414.836972160045,0.162354469652006,0.342736886024415,0.044637940377793,0.126222596157226,0.104128514517343,4.10740470886231,0.766539794466304,-0.036657600402832,3.80002310011122,0.386949206155444,0.479392187935965,Sec2,7,2,0.086930642866839,2.28,-0.36,4.56,-2.64,2.28,0.12,23.20928333333334,9.97131666666667,259.0,300.0,18,,,,,,
89,89,Good,6328.0,7.32,268.0,329.0,0.324222284351839,6328.0,536.385047469537,269.507626904773,0.096967142066076,0.4592320055252,0.005367364264507,0.069952197215007,0.084553669518734,4.42897193662582,1.04209945089421,0.436825350792177,3.71071456581034,-0.135768254597982,0.04903675260998,Sec18,12,1,0.054813613171997,7.32,5.04,13.8,-2.28,6.48,0.12,23.01851666666667,68.44075000000001,310.0,383.0,0,,,,,,
90,90,Good,1669.0,6.36,133.0,186.0,0.368573424025986,1669.0,668.695722393393,263.234787807477,0.062343698347862,0.197032119949676,0.005485274867233,0.051199631441275,0.043003474518202,4.63752082542137,0.753757915528374,0.890401020756474,3.55911315321432,-0.346948245215037,0.541563730391245,Sec18,1,1,0.111546406965742,6.36,7.199999999999999,8.76,0.839999999999999,2.3999999999999995,0.12,16.217600000000004,55.27500000000001,193.0,206.0,1,,,,,,
91,91,Good,1687.0,8.52,158.0,229.0,0.160269594381597,1687.0,438.762522018875,247.615951809102,0.064572579639909,0.167829218674895,0.003681497387192,0.063018098005836,0.030118714601281,5.49875121646457,0.320387030446448,0.324480044841766,3.97422448499703,0.131302485390315,0.537009193783715,Sec18,1,1,0.034957845006575,8.52,8.28,12.96,-0.2400000000000002,4.440000000000001,0.12,25.61020000000001,50.36111666666668,227.0,266.0,2,,,,,,
92,92,Good,4984.0,18.6,181.0,336.0,0.424020523977765,4984.0,213.37037985797,225.757116025103,0.076056761492187,0.291156959765235,0.002462860600942,0.061628174906852,0.054052501604584,5.97788612659161,1.14597685189061,0.268430226888412,5.39549761552077,0.054796884930323,0.928259440830776,Sec18,6,1,0.03596808791298,18.6,14.52,23.04,-4.080000000000002,4.439999999999998,0.12,26.23148333333334,50.59538333333335,302.0,373.0,3,,,,,,
93,93,Good,1734.0,8.64,186.0,258.0,0.673675213520732,1734.0,756.705090976809,55.7663524593464,0.053075937268553,0.307205329866836,0.004783911154391,0.044459526566225,0.044376641046541,5.22165768767056,0.673675213520732,0.343756680945827,3.88591528882356,0.784766091240777,0.456856122092595,Sec18,9,2,0.176287045868742,8.64,8.16,12.0,-0.4800000000000004,3.3599999999999994,0.12,26.479650000000007,46.637933333333336,254.0,286.0,0,,,,,,
94,94,Good,7838.0,10.08,310.0,394.0,1.18453548705213,7838.0,369.542700647017,261.710741607571,0.073441030748224,0.271077298828896,0.012712849973319,0.06404076754999,0.04668830647041,5.9369286032284,1.18453548705213,-0.094306720284855,4.28729548236124,-0.48959844074552,-0.244532267252604,Sec18,11,2,0.192012731812557,10.08,9.84,14.52,-0.2400000000000002,4.44,0.12,30.80276666666667,22.617600000000007,392.0,431.0,1,,,,,,
95,95,Good,1886.0,9.96,104.0,187.0,0.682793017422323,1886.0,472.842976587618,37.928556428438,0.088289939277093,0.197894592797761,0.015799153216197,0.077947254585061,0.049764373797185,4.33586238679432,1.02642067513659,0.57102594829741,3.56577918138454,-0.008999779110863,0.564382553100586,Sec18,12,2,0.093175077070063,9.96,13.32,15.48,3.3599999999999994,5.52,0.12,17.72778333333334,24.683350000000004,215.0,233.0,2,,,,,,
96,96,Good,5525.0,11.16,180.0,273.0,0.500104747230978,5525.0,225.700238051837,94.2519629312984,0.127714194437127,0.694200057794653,0.006726583526811,0.083289386967907,0.127337809157129,4.98205874828582,0.783137852744356,0.293245888770895,4.50497043330055,0.540857738918728,0.819199546935066,Sec18,13,2,0.042105503025981,11.16,10.08,13.92,-1.08,2.76,0.12,27.53146666666668,25.061100000000007,264.0,296.0,3,,,,,,
97,97,Good,282.0,10.08,53.0,137.0,0.710223426612755,282.0,858.401719348672,356.007797786473,0.06530665504753,0.256274212685495,0.004851936668172,0.059012252701639,0.039883543617292,5.49527991799747,0.755109498498311,0.478729956009809,4.27114913790834,-0.012701246473524,0.726496227203853,Sec18,4,2,0.129466756287787,10.08,9.6,14.28,-0.4800000000000004,4.199999999999999,0.12,33.24261666666668,47.94536666666668,133.0,172.0,4,,,,,,
98,98,Good,338.0,61.0,31.0,92.0,0.652,338.0,101.732,776.451,0.081,0.211,0.008,0.063,0.052,4.025,0.763,0.374,3.267,0.398,0.812,Sec17,0,1,0.133,7.32,6.9,12.995,-0.4199999999999999,5.674999999999999,0.115,21.871300000000005,48.62128333333335,91.0,144.0,0,,,,,,
99,99,Good,20922.0,79.0,298.0,377.0,0.894,20922.0,112.009,468.078,0.076,0.364,0.005,0.063,0.056,5.033,0.952,0.792,4.614,0.48,0.64,Sec17,9,1,0.15,9.48,7.935,13.11,-1.5450000000000008,3.629999999999999,0.115,23.80091666666668,38.22500000000001,367.0,412.0,1,,,,,,
100,100,Good,2408.0,110.0,66.0,176.0,0.234,2408.0,96.951,612.159,0.059,0.163,0.002,0.054,0.033,5.262,0.396,0.515,3.756,-0.254,0.815,Sec17,15,1,0.036,13.2,12.88,17.94,-0.3199999999999985,4.740000000000002,0.115,19.46945,38.77963333333334,178.0,222.0,2,,,,,,
101,101,Good,9133.0,100.0,196.0,296.0,0.343,9133.0,32.677,544.005,0.101,0.634,0.011,0.069,0.102,4.477,1.17,0.659,3.055,0.591,-0.267,Sec17,3,1,0.034,12.0,10.35,17.94,-1.6500000000000004,5.940000000000001,0.115,23.555550000000004,59.658316666666686,286.0,352.0,3,,,,,,
102,102,Good,7581.0,87.0,112.0,199.0,0.25,7581.0,467.065,573.411,0.082,0.247,0.008,0.073,0.054,4.779,0.811,0.463,3.488,-0.277,0.649,Sec17,4,1,0.035,10.44,-0.345,8.05,-10.785,-2.389999999999999,0.115,28.74815000000001,31.525900000000007,109.0,182.0,4,,,,,,
103,103,Good,18300.0,77.0,259.0,336.0,0.179,18300.0,100.624,530.844,0.092,0.542,0.01,0.078,0.08,4.746,0.549,0.206,3.352,0.717,0.959,Sec17,6,1,0.025,9.24,7.705,17.02,-1.535,7.779999999999999,0.115,19.42131666666667,48.70276666666668,326.0,407.0,5,,,,,,
104,104,Good,1378.0,36.0,126.0,162.0,0.202,1378.0,156.287,245.272,0.069,0.185,0.023,0.063,0.035,4.144,0.656,0.517,3.543,0.791,0.738,Sec17,0,2,0.081,4.32,6.325,9.66,2.005,5.34,0.115,20.05831666666667,14.826850000000004,181.0,210.0,0,,,,,,
105,105,Good,6017.0,51.0,331.0,382.0,0.849,6017.0,277.645,447.999,0.073,0.304,0.006,0.055,0.058,4.305,0.849,0.704,3.422,0.534,0.989,Sec17,14,2,0.229,6.12,7.475,12.535,1.3549999999999995,6.415,0.115,13.574083333333336,33.842583333333344,396.0,440.0,1,,,,,,
106,106,Good,3941.0,54.0,207.0,261.0,0.695,3941.0,264.733,167.257,0.084,0.2,0.023,0.077,0.043,4.502,0.815,-0.103,3.305,-0.299,0.778,Sec17,16,2,0.154,6.48,7.13,13.8,0.6499999999999995,7.32,0.115,18.948150000000005,33.82593333333334,269.0,327.0,2,,,,,,
107,107,Good,2075.0,83.0,196.0,279.0,0.277,2075.0,305.878,927.949,0.054,0.19,0.004,0.046,0.034,4.475,0.874,0.306,3.068,0.475,0.93,Sec17,17,2,0.061,9.96,9.43,14.95,-0.5300000000000011,4.989999999999998,0.115,16.456500000000005,35.96573333333334,278.0,326.0,3,,,,,,
108,108,Good,337.0,63.0,37.0,100.0,0.334,337.0,334.431,906.841,0.071,0.161,0.006,0.069,0.037,4.207,0.913,0.427,3.198,0.5,0.644,Sec17,4,2,0.074,7.56,7.935,10.12,0.375,2.56,0.115,16.722233333333335,32.94073333333334,106.0,125.0,4,,,,,,
109,109,Good,1837.0,51.0,174.0,225.0,0.649,1837.0,436.643,140.204,0.093,0.651,0.016,0.065,0.117,4.194,0.841,0.064,3.416,0.993,0.253,Sec17,6,2,0.137,6.12,6.9,11.5,0.7800000000000002,5.38,0.115,24.667600000000007,39.69260000000001,234.0,274.0,5,,,,,,
110,110,Good,4557.0,69.0,303.0,372.0,0.85,4557.0,380.463,448.185,0.075,0.744,0.0,0.054,0.113,5.694,1.053,0.464,4.353,0.295,-0.2,Sec17,8,2,0.165,8.28,10.005,13.8,1.7250000000000014,5.520000000000001,0.115,29.14351666666668,59.59353333333334,390.0,423.0,6,,,,,,
0,0,,1544.0,88.0,471.0,559.0,1.578396705,,235.9143402,46.22183027,0.081933905,0.662139767,0.01359067,0.063175132,0.095366065,4.31742576,1.578396705,0.652844647,3.727855042,1.060323034,1.49215892,Sec1,1,0,0.218912138,10.12,,,,,0.115,,,488.0,534.0,1,0.0,Sec1,1.0,-,,
1,1,,178.0,117.0,20.0,137.0,0.759291587,,133.2073754,373.1439491,0.039036565,0.200527191,0.001986091,0.034908623,0.028960191,6.933557349,0.759291587,1.376852752,6.400418391,-0.461374616,0.071084462,Sec1,2,0,0.166245972,13.455,,,,,0.115,,,93.0,131.0,2,2.0,Sec1,1.0,-,,
2,2,,704.0,109.0,117.0,226.0,0.183869077,,381.4571483,14.24166537,0.047897104,0.132688945,0.005998348,0.046202346,0.026309515,4.268086277,0.483689043,0.205634792,3.33650432,1.420871371,1.034254664,Sec1,3,0,0.035218669,12.535,,,,,0.115,,,183.0,221.0,4,4.0,Sec1,1.0,-,,
3,3,,518.0,90.0,60.0,150.0,1.844531149,,316.7400556,322.987771,0.073820906,0.205424559,0.006074087,0.064811982,0.04628993,4.506288466,1.974451203,0.425106487,3.161890056,-1.002219306,-0.078922181,Sec1,5,0,0.277628542,10.35,,,,,0.115,,,90.0,141.0,5,6.0,Sec1,1.0,-,,
4,4,,1610.0,98.0,131.0,229.0,0.21572512,,432.306005,570.1613024,0.042648335,0.168977894,0.011946885,0.036011777,0.028711993,5.786850631,0.73399853,0.386053186,4.753328463,0.691671826,0.27304221,Sec1,6,0,0.0516146,11.27,,,,,0.115,,,189.0,224.0,10,8.0,Sec1,1.0,-,,
5,5,,1764.0,102.0,151.0,253.0,0.717266147,,212.1659738,238.1972785,0.044772433,0.351150033,0.000666605,0.03124706,0.048723561,6.643513355,0.886010546,0.447885732,5.574805629,0.688174747,1.14887283,Sec1,6,0,0.1570614,11.73,,,,,0.115,,,191.0,264.0,11,10.0,Sec1,1.0,-,,
6,6,,2882.0,48.0,309.0,357.0,0.611178185,,397.9730996,371.684368,0.066554373,0.238954683,0.008739441,0.055947043,0.050720963,4.52892973,0.682457461,0.851343922,3.136267742,1.19382386,-0.678374669,Sec1,6,0,0.191315436,5.5200000000000005,,,,,0.115,,,326.0,359.0,15,12.0,Sec1,1.0,-,,
7,7,,561.0,95.0,46.0,141.0,0.502420357,,213.0974538,385.5169868,0.05969983,0.208941106,0.009221668,0.050650942,0.040591103,4.439865549,1.057486499,0.509778794,3.647095029,0.562491432,0.626896238,Sec1,7,0,0.088587108,10.925,,,,,0.115,,,110.0,149.0,17,14.0,Sec1,1.0,-,,
8,8,,828.0,66.0,81.0,147.0,1.225130304,,417.9298262,519.981025,0.04641423,0.295208802,0.001823387,0.0395895,0.040507079,5.532087184,1.225130304,1.027329018,4.567913271,1.280044026,1.26361196,Sec1,7,0,0.399932956,7.590000000000001,,,,,0.115,,,100.0,153.0,18,16.0,Sec1,1.0,-,,
