Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
162.7778,162.7778,162.7778,-3.8222,-8.8722,-8.8722,-0.7371,-0.7371,-0.7371,-0.2008,-0.9098,-0.9098,0
168.7778,168.7778,168.7778,8.6278,2.2278,2.2278,0.4194,0.4194,0.4194,1.1230,0.5028,0.5028,1
153.4444,153.4444,153.4444,-7.0056,-12.0556,-12.0556,-1.4829,-1.4829,-1.4829,-1.3713,-2.2049,-2.2049,2
175.7778,175.7778,175.7778,16.7778,13.7278,13.7278,1.9936,1.9936,1.9936,2.1038,1.6589,1.6589,3
166.7778,166.7778,166.7778,8.0278,2.6278,2.6278,0.1499,0.1499,0.1499,-0.1277,-0.2918,-0.2918,4
161.3333,161.3333,161.3333,5.8333,0.5333,0.5333,0.3356,0.3356,0.3356,0.7809,0.5537,0.5537,5
163.4444,163.4444,163.4444,13.1944,6.9944,6.9944,0.7834,0.7834,0.7834,1.4996,1.1533,1.1533,6
161.5556,161.5556,161.5556,7.6056,2.8556,2.8556,0.8939,0.8939,0.8939,0.7071,0.3797,0.3797,7
158.2222,158.2222,158.2222,0.7722,-3.4278,-3.4278,0.3497,0.3497,0.3497,-0.1964,-0.5771,-0.5771,8
162.3333,162.3333,162.3333,8.9833,8.2833,8.2833,1.0819,1.0819,1.0819,1.4037,1.4288,1.4288,9
159.8889,159.8889,159.8889,4.3889,-2.8611,-2.8611,0.1241,0.1241,0.1241,0.0245,-0.3412,-0.3412,10
160.2222,160.2222,160.2222,9.4222,-0.5278,-0.5278,0.3910,0.3910,0.3910,0.8774,0.2877,0.2877,11
169.4444,169.4444,169.4444,16.3944,11.2444,11.2444,1.3801,1.3801,1.3801,1.6232,0.9495,0.9495,12
172.7778,172.7778,172.7778,19.8278,13.6778,13.6778,2.0387,2.0387,2.0387,2.6319,1.9197,1.9197,13
161.7778,161.7778,161.7778,9.2278,3.1278,3.1278,1.7551,1.7551,1.7551,1.7896,1.5304,1.5304,14
160.8889,160.8889,160.8889,6.4389,6.0389,6.0389,1.0796,1.0796,1.0796,1.0553,1.3788,1.3788,15
154.7778,154.7778,154.7778,3.1278,-2.9722,-2.9722,-0.9686,-0.9686,-0.9686,-0.3147,-0.8586,-0.8586,16
176.2222,176.2222,176.2222,24.7222,22.4222,22.4222,3.6422,3.6422,3.6422,3.6533,3.5238,3.5238,17
169.3333,169.3333,169.3333,20.1833,19.6833,19.6833,3.6222,3.6222,3.6222,3.8441,3.9231,3.9231,18
165.8889,165.8889,165.8889,20.2389,12.9389,12.9389,2.3322,2.3322,2.3322,2.7784,2.2388,2.2388,19
161.5556,161.5556,161.5556,11.2556,2.5556,2.5556,0.7606,0.7606,0.7606,0.7136,0.2647,0.2647,20
163.8889,163.8889,163.8889,10.6389,13.2389,13.2389,1.5222,1.5222,1.5222,1.3690,1.3802,1.3802,21
164.1111,164.1111,164.1111,9.5111,10.8611,10.8611,2.3734,2.3734,2.3734,2.0725,2.1217,2.1217,22
157.3333,157.3333,157.3333,7.6833,4.1333,4.1333,1.0207,1.0207,1.0207,1.3276,1.2741,1.2741,23
167.6667,167.6667,167.6667,19.3167,17.8167,17.8167,1.5315,1.5315,1.5315,2.0521,2.1015,2.1015,24
154.6667,154.6667,154.6667,-0.8833,-2.7333,-2.7333,0.1170,0.1170,0.1170,-0.9493,-0.7385,-0.7385,25
161.5556,161.5556,161.5556,5.8556,7.4556,7.4556,1.5599,1.5599,1.5599,1.0149,1.3886,1.3886,26
