Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
229.0000,229.0000,229.0000,10.7000,10.6000,10.6000,5.3883,5.3883,5.3883,2.6874,2.6060,2.6060,0
228.1111,228.1111,228.1111,18.0111,17.5611,17.5611,6.1172,6.1172,6.1172,4.9263,4.4572,4.4572,1
230.2222,230.2222,230.2222,19.8222,20.0722,20.0722,6.0978,6.0978,6.0978,4.1563,4.4665,4.4665,2
228.8889,228.8889,228.8889,15.1389,16.2389,16.2389,5.8428,5.8428,5.8428,3.6108,3.4426,3.4426,3
225.3333,225.3333,225.3333,21.8333,20.7333,20.7333,5.6790,5.6790,5.6790,4.6004,4.4129,4.4129,4
220.2222,220.2222,220.2222,17.6222,14.3222,14.3222,5.2200,5.2200,5.2200,4.2176,3.3593,3.3593,5
214.8889,214.8889,214.8889,17.3889,9.8889,9.8889,4.7164,4.7164,4.7164,3.4622,2.2638,2.2638,6
223.0000,223.0000,223.0000,23.0500,20.9000,20.9000,5.8891,5.8891,5.8891,4.8047,4.2064,4.2064,7
222.4444,222.4444,222.4444,17.6444,22.5944,22.5944,6.0413,6.0413,6.0413,4.3247,4.9093,4.9093,8
222.4444,222.4444,222.4444,21.1444,18.7444,18.7444,6.6436,6.6436,6.6436,5.0961,4.8711,4.8711,9
220.3333,220.3333,220.3333,13.3833,10.8833,10.8833,6.3381,6.3381,6.3381,4.0448,3.5537,3.5537,10
203.6667,203.6667,203.6667,6.2167,3.2667,3.2667,2.3916,2.3916,2.3916,1.6052,0.9803,0.9803,11
203.7778,203.7778,203.7778,4.9278,-0.5222,-0.5222,2.0306,2.0306,2.0306,0.7683,0.0519,0.0519,12
224.0000,224.0000,224.0000,30.0000,25.7500,25.7500,6.1693,6.1693,6.1693,5.8473,5.1122,5.1122,13
216.0000,216.0000,216.0000,17.9500,18.3500,18.3500,4.9542,4.9542,4.9542,3.4894,3.1370,3.1370,14
211.0000,211.0000,211.0000,11.9000,13.1000,13.1000,3.9019,3.9019,3.9019,2.8059,2.9010,2.9010,15
201.6667,201.6667,201.6667,10.1167,9.3667,9.3667,2.2477,2.2477,2.2477,1.2493,1.0743,1.0743,16
214.4444,214.4444,214.4444,13.6944,17.4944,17.4944,4.6400,4.6400,4.6400,2.8917,3.1081,3.1081,17
210.4444,210.4444,210.4444,8.7944,6.2944,6.2944,3.5568,3.5568,3.5568,2.4298,1.7277,1.7277,18
211.3333,211.3333,211.3333,15.8833,14.0333,14.0333,3.7328,3.7328,3.7328,2.4047,2.2774,2.2774,19
199.1111,199.1111,199.1111,9.7111,11.2611,11.2611,3.1646,3.1646,3.1646,2.6917,2.3349,2.3349,20
191.7778,191.7778,191.7778,2.0278,0.3778,0.3778,1.3183,1.3183,1.3183,0.6624,0.3499,0.3499,21
209.0000,209.0000,209.0000,16.8500,18.4000,18.4000,3.5967,3.5967,3.5967,2.6821,2.9642,2.9642,22
203.8889,203.8889,203.8889,10.8889,6.7889,6.7889,3.0945,3.0945,3.0945,2.0718,1.6592,1.6592,23
200.8889,200.8889,200.8889,2.9389,2.0389,2.0389,2.9324,2.9324,2.9324,1.4688,0.9572,0.9572,24
186.7778,186.7778,186.7778,-8.4722,-5.1722,-5.1722,-0.8660,-0.8660,-0.8660,-2.1150,-2.1684,-2.1684,25
196.1111,196.1111,196.1111,-7.9389,-9.7389,-9.7389,2.0650,2.0650,2.0650,-0.2598,-0.6050,-0.6050,26
205.3333,205.3333,205.3333,8.0333,8.0833,8.0833,3.7186,3.7186,3.7186,1.7906,1.5039,1.5039,27
203.4444,203.4444,203.4444,6.9444,8.9944,8.9944,2.7397,2.7397,2.7397,1.9867,1.7800,1.7800,28
208.0000,208.0000,208.0000,13.3000,13.3500,13.3500,4.4062,4.4062,4.4062,3.0425,2.8941,2.8941,29
189.7778,189.7778,189.7778,1.3778,-0.4722,-0.4722,1.0816,1.0816,1.0816,0.3334,-0.1424,-0.1424,30
199.7778,199.7778,199.7778,3.4778,-0.8222,-0.8222,1.3128,1.3128,1.3128,0.1651,-0.1954,-0.1954,31
202.7778,202.7778,202.7778,3.1778,0.9778,0.9778,3.5645,3.5645,3.5645,1.7621,1.3006,1.3006,32
201.4444,201.4444,201.4444,11.6444,8.7444,8.7444,3.4035,3.4035,3.4035,2.8121,2.0661,2.0661,33
196.4444,196.4444,196.4444,-0.3556,-0.3056,-0.3056,2.0047,2.0047,2.0047,0.6479,0.3932,0.3932,34
203.0000,203.0000,203.0000,11.4500,3.1500,3.1500,2.7880,2.7880,2.7880,2.1625,1.4034,1.4034,35
206.3333,206.3333,206.3333,15.6833,13.5833,13.5833,3.9084,3.9084,3.9084,3.5433,3.0554,3.0554,36
203.2222,203.2222,203.2222,13.2722,17.7222,17.7222,4.5653,4.5653,4.5653,3.8719,3.4337,3.4337,37
196.2222,196.2222,196.2222,2.6722,-1.0278,-1.0278,1.6056,1.6056,1.6056,0.3316,-0.1646,-0.1646,38
203.7778,203.7778,203.7778,12.3778,8.3778,8.3778,3.8669,3.8669,3.8669,2.7112,2.2073,2.2073,39
205.4444,205.4444,205.4444,9.4444,6.3944,6.3944,3.6064,3.6064,3.6064,2.2155,1.6683,1.6683,40
193.3333,193.3333,193.3333,3.7833,0.5333,0.5333,1.5577,1.5577,1.5577,0.7125,-0.0537,-0.0537,41
202.8889,202.8889,202.8889,19.6889,15.8889,15.8889,3.7533,3.7533,3.7533,3.8430,3.1835,3.1835,42
192.5556,192.5556,192.5556,6.6056,0.3056,0.3056,1.7448,1.7448,1.7448,1.1366,0.3202,0.3202,43
206.6667,206.6667,206.6667,17.5667,17.5667,17.5667,4.2809,4.2809,4.2809,3.7486,3.2657,3.2657,44
209.7778,209.7778,209.7778,22.7278,15.7278,15.7278,4.3373,4.3373,4.3373,4.1430,3.2732,3.2732,45
199.1111,199.1111,199.1111,1.5111,-0.1389,-0.1389,3.0804,3.0804,3.0804,1.2880,1.0554,1.0554,46
204.5556,204.5556,204.5556,11.5556,9.8556,9.8556,3.0225,3.0225,3.0225,1.7187,0.9413,0.9413,47
211.7778,211.7778,211.7778,25.5278,23.6778,23.6778,4.8243,4.8243,4.8243,4.0448,3.8589,3.8589,48
199.8889,199.8889,199.8889,5.2389,4.0389,4.0389,2.6842,2.6842,2.6842,1.9781,1.6181,1.6181,49
200.4444,200.4444,200.4444,10.9444,9.0444,9.0444,2.8177,2.8177,2.8177,2.1550,1.7054,1.7054,50
201.1111,201.1111,201.1111,13.6611,10.9611,10.9611,3.1538,3.1538,3.1538,3.1377,2.3665,2.3665,51
195.8889,195.8889,195.8889,9.6889,0.5889,0.5889,1.7591,1.7591,1.7591,1.5826,-0.0291,-0.0291,52
204.3333,204.3333,204.3333,12.5333,16.7833,16.7833,3.6518,3.6518,3.6518,2.9919,3.0314,3.0314,53
188.7778,188.7778,188.7778,-4.5722,-4.6722,-4.6722,0.8663,0.8663,0.8663,-0.3259,-0.8764,-0.8764,54
207.5556,207.5556,207.5556,23.3556,16.4556,16.4556,4.3869,4.3869,4.3869,4.2179,2.9842,2.9842,55
206.7778,206.7778,206.7778,19.2278,17.4278,17.4278,4.0159,4.0159,4.0159,3.6598,3.2919,3.2919,56
203.3333,203.3333,203.3333,15.0333,8.2333,8.2333,3.3479,3.3479,3.3479,2.2161,1.3664,1.3664,57
198.5556,198.5556,198.5556,8.6056,2.0556,2.0556,2.9568,2.9568,2.9568,2.3271,0.8287,0.8287,58
197.4444,197.4444,197.4444,12.5444,3.0444,3.0444,3.7627,3.7627,3.7627,3.3394,2.1177,2.1177,59
203.3333,203.3333,203.3333,10.3333,6.3833,6.3833,4.1212,4.1212,4.1212,3.2372,2.4555,2.4555,60
197.2222,197.2222,197.2222,7.6222,0.3222,0.3222,2.9328,2.9328,2.9328,1.3412,0.7678,0.7678,61
199.4444,199.4444,199.4444,3.7444,-0.0056,-0.0056,2.5423,2.5423,2.5423,0.6030,-0.2846,-0.2846,62
