Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
119.4444,228.3333,228.3333,4.7944,29.0333,29.0333,0.2051,5.0215,5.0215,0.7625,3.0070,3.0070,0
117.7778,219.0000,219.0000,1.3778,24.2000,24.2000,-0.0841,3.7645,3.7645,0.4089,1.7243,1.7243,1
129.1111,233.0000,233.0000,13.3111,24.3000,24.3000,2.7090,5.5108,5.5108,2.9478,2.3660,2.3660,2
116.8889,208.2222,208.2222,1.7389,7.0722,7.0722,-0.1138,2.9375,2.9375,0.1540,0.6564,0.6564,3
120.7778,218.3333,218.3333,3.1278,14.4833,14.4833,0.3393,4.3056,4.3056,0.1793,1.6647,1.6647,4
114.7778,210.5556,210.5556,-3.6222,5.4056,5.4056,-0.1546,3.0189,3.0189,-0.5703,-0.0410,-0.0410,5
126.0000,228.2222,228.2222,11.8000,12.4722,12.4722,1.1725,5.7802,5.7802,1.8941,1.8897,1.8897,6
113.4444,209.1111,209.1111,-0.9056,17.7611,17.7611,-1.1159,2.7943,2.7943,-1.1007,0.9819,0.9819,7
111.8889,211.5556,211.5556,-4.3611,14.5056,14.5056,-0.5129,2.7693,2.7693,-0.4193,0.5547,0.5547,8
120.6667,198.7778,198.7778,3.2667,-1.7222,-1.7222,0.5170,1.8516,1.8516,0.4427,-0.9784,-0.9784,9
117.6667,210.5556,210.5556,1.2167,10.7556,10.7556,0.1561,2.6600,2.6600,-0.0000,0.6388,0.6388,10
116.8889,204.7778,204.7778,0.5389,8.8278,8.8278,0.0233,2.7433,2.7433,0.1904,0.7327,0.7327,11
122.4444,213.1111,213.1111,6.1444,16.2611,16.2611,0.9912,3.5547,3.5547,0.9868,0.9069,0.9069,12
121.4444,197.6667,197.6667,5.7444,-0.2833,-0.2833,0.6453,0.9984,0.9984,0.6007,-1.5239,-1.5239,13
112.7778,211.1111,211.1111,-0.3722,5.9111,5.9111,-0.7424,3.7992,3.7992,-0.5030,0.6621,0.6621,14
122.6667,217.0000,217.0000,4.7667,14.7500,14.7500,0.8334,4.2687,4.2687,0.8356,1.3052,1.3052,15
115.5556,202.7778,202.7778,-1.2444,10.7778,10.7778,-0.1329,2.3049,2.3049,-0.0297,0.1682,0.1682,16
116.5556,214.8889,214.8889,3.0056,7.3889,7.3889,-0.1578,4.2715,4.2715,0.0635,1.1917,1.1917,17
119.6667,214.2222,214.2222,4.3667,16.0222,16.0222,0.5037,4.2803,4.2803,0.4811,1.9413,1.9413,18
119.4444,199.4444,199.4444,1.9444,2.5444,2.5444,0.4616,1.6698,1.6698,0.3895,-0.7927,-0.7927,19
118.2222,208.0000,208.0000,2.1222,10.9500,10.9500,-0.0784,3.8698,3.8698,0.1786,1.0872,1.0872,20
120.0000,199.4444,199.4444,4.2500,8.1444,8.1444,0.4596,1.1961,1.1961,0.5499,-0.2455,-0.2455,21
119.7778,202.7778,202.7778,4.5278,7.6278,7.6278,0.8380,2.3170,2.3170,1.0236,-0.5023,-0.5023,22
115.7778,198.6667,198.6667,3.1278,5.6667,5.6667,-0.2632,2.0871,2.0871,0.3128,0.1256,0.1256,23
116.4444,191.4444,191.4444,1.2444,-1.7556,-1.7556,-0.0323,1.0208,1.0208,0.0848,-1.1277,-1.1277,24
118.4444,205.8889,205.8889,0.8944,15.9889,15.9889,0.3846,2.6872,2.6872,0.2278,1.3647,1.3647,25
